Date,Country,City,Specie,count,min,max,median,variance
5/1/2020,PH,Manila,o3,48,12.2,210.2,22.7,13087.9
1/19/2020,PH,Manila,o3,30,19.3,500,204.7,257881
4/29/2020,PH,Manila,o3,48,9,186.2,24.1,17570.6
5/16/2020,PH,Manila,o3,24,18.3,126.6,60.4,9326.86
2/3/2020,PH,Manila,o3,48,16.5,43.5,26.2,607.51
2/20/2020,PH,Manila,o3,24,20.6,34.6,24.3,103.53
5/6/2020,PH,Manila,o3,48,10.4,117.6,23.5,7490.95
5/9/2020,PH,Manila,o3,36,4.5,178.5,44.7,20531.9
1/13/2020,PH,Manila,o3,32,10.8,125.1,45.9,10693.3
2/5/2020,PH,Manila,o3,48,9.6,49.6,22,903.67
2/13/2020,PH,Manila,o3,48,14.1,42.3,25.2,462.02
3/21/2020,PH,Manila,o3,47,13.2,35.8,22.4,376.23
4/25/2020,PH,Manila,o3,48,8.3,124.6,27.7,7527.27
2/15/2020,PH,Manila,o3,48,12.8,38.6,25.2,375.88
3/25/2020,PH,Manila,o3,48,8.5,37.8,23.5,590.58
4/10/2020,PH,Manila,o3,48,3.7,186.7,22.2,16287
4/24/2020,PH,Manila,o3,16,13.2,89,17.7,7279.08
4/2/2020,PH,Manila,o3,48,9.1,38.2,21.6,511.82
4/3/2020,PH,Manila,o3,48,8.3,47.2,22.4,971.65
2/2/2020,PH,Manila,o3,48,19.9,45.5,29.7,684.3
2/18/2020,PH,Manila,o3,48,15.2,48,29.3,628.85
3/8/2020,PH,Manila,o3,24,13.4,22.8,18.3,58.55
3/13/2020,PH,Manila,o3,24,13.5,25.5,18.4,68.95
3/14/2020,PH,Manila,o3,24,12.6,25.1,17.7,127.67
12/31/2019,PH,Manila,o3,9,20.7,135.1,24.1,15964.1
4/19/2020,PH,Manila,o3,48,14.9,116.1,22,9909.12
5/7/2020,PH,Manila,o3,48,5.9,165.5,19.5,14374.6
5/13/2020,PH,Manila,o3,24,20.4,113.1,70.1,6483.89
2/27/2020,PH,Manila,o3,24,8.6,25.7,18.5,128.13
4/12/2020,PH,Manila,o3,48,6.1,220.9,26.3,13336.1
5/5/2020,PH,Manila,o3,48,8.1,101.1,19.8,6148.09
3/24/2020,PH,Manila,o3,48,10.9,38.2,22.4,590.55
5/3/2020,PH,Manila,o3,48,13.2,165,23.2,17033.4
5/15/2020,PH,Manila,o3,20,5.7,157.3,48,14088.1
3/15/2020,PH,Manila,o3,24,12,23.8,18.7,98.54
3/26/2020,PH,Manila,o3,48,11.5,44.3,22.6,702.07
1/5/2020,PH,Manila,o3,17,19.9,38.2,30.9,319.35
1/17/2020,PH,Manila,o3,37,8.6,500,270.7,302169
1/26/2020,PH,Manila,o3,48,11.4,81.2,21.8,2253.95
1/28/2020,PH,Manila,o3,48,12.2,55.8,22.8,1078.57
2/22/2020,PH,Manila,o3,24,17.6,28.4,23.3,79.45
4/16/2020,PH,Manila,o3,48,1.6,138.1,23,8127.11
4/22/2020,PH,Manila,o3,18,2.5,217.3,18.5,33804.9
5/14/2020,PH,Manila,o3,24,14.3,143.6,45.1,11876.4
1/7/2020,PH,Manila,o3,48,17.1,42.3,24.8,527.57
2/24/2020,PH,Manila,o3,24,12.8,29.2,20.8,95.89
3/22/2020,PH,Manila,o3,48,10.8,35,23.2,441.74
3/27/2020,PH,Manila,o3,48,13.2,41.9,26.8,605.67
3/31/2020,PH,Manila,o3,48,12.6,44.3,24,728.57
1/1/2020,PH,Manila,o3,48,17.5,128.6,24,5763.81
2/29/2020,PH,Manila,o3,24,14.7,27.1,19.9,78.9
3/5/2020,PH,Manila,o3,24,7.1,30.5,18.6,278.52
3/17/2020,PH,Manila,o3,24,16.7,27.7,23.5,81.28
5/19/2020,PH,Manila,o3,15,28.1,110.1,74.7,5839.77
2/23/2020,PH,Manila,o3,24,13,32.3,22.5,207.91
3/19/2020,PH,Manila,o3,15,18.2,24.6,20.8,29.64
5/11/2020,PH,Manila,o3,24,26.4,141.1,66.2,10794.2
5/8/2020,PH,Manila,o3,48,4.2,119.6,13.5,15447.5
5/12/2020,PH,Manila,o3,24,14.7,125.6,50.6,7367.14
1/9/2020,PH,Butuan,no2,24,4.2,16.5,6.4,65
1/14/2020,PH,Butuan,no2,24,2.8,19.2,6,142.45
4/26/2020,PH,Butuan,no2,24,1.9,138.7,11.5,9576.58
5/19/2020,PH,Butuan,no2,24,1.4,137.8,8.7,10813.3
1/10/2020,PH,Butuan,no2,20,2.8,10.6,5.1,43.04
1/25/2020,PH,Butuan,no2,3,3.7,4.2,3.7,0.83
2/11/2020,PH,Butuan,no2,22,3.2,9.6,6.4,30.61
5/3/2020,PH,Butuan,no2,24,3.2,21.5,11,261.64
5/7/2020,PH,Butuan,no2,24,1,168.3,15.1,17104.7
5/15/2020,PH,Butuan,no2,23,5.1,214.6,21.1,39800.5
4/19/2020,PH,Butuan,no2,22,1,71.3,11.9,2315.39
4/23/2020,PH,Butuan,no2,24,7.8,142.9,12.4,13342
4/27/2020,PH,Butuan,no2,24,0.5,127.2,9.6,13940.8
1/2/2020,PH,Butuan,no2,3,3.7,5.5,4.6,8.1
1/18/2020,PH,Butuan,no2,24,1.4,10.1,3.7,61.63
1/21/2020,PH,Butuan,no2,24,4.2,14.2,6,66.87
1/24/2020,PH,Butuan,no2,21,2.8,10.1,4.2,38.78
4/17/2020,PH,Butuan,no2,24,2.3,40.7,7.8,975.23
5/6/2020,PH,Butuan,no2,22,1,128.2,13.8,10324
5/21/2020,PH,Butuan,no2,12,6,12.4,7.8,55.01
1/1/2020,PH,Butuan,no2,24,2.8,10.6,3.7,31.1
1/15/2020,PH,Butuan,no2,24,3.7,9.2,6,20.58
4/14/2020,PH,Butuan,no2,24,7.8,110.6,13.8,5615.64
5/12/2020,PH,Butuan,no2,24,1.4,130.3,17.9,11091.4
5/13/2020,PH,Butuan,no2,24,1.4,118.8,15.6,9113.03
1/19/2020,PH,Butuan,no2,24,1.9,7.4,4.2,26.63
4/13/2020,PH,Butuan,no2,6,5.1,19.7,8.3,293.55
5/1/2020,PH,Butuan,no2,24,5.1,123,11.9,14244.6
5/4/2020,PH,Butuan,no2,24,2.3,141.5,7.8,20365.6
5/5/2020,PH,Butuan,no2,24,4.2,212.1,23.4,38357.9
5/17/2020,PH,Butuan,no2,24,2.8,177.1,14.7,26306.3
12/31/2019,PH,Butuan,no2,8,4.2,13.8,6.4,129.05
1/5/2020,PH,Butuan,no2,6,3.2,4.6,3.2,3.22
4/20/2020,PH,Butuan,no2,24,1.4,110.8,11.5,10274.5
4/30/2020,PH,Butuan,no2,24,4.2,18.8,8.3,145.57
5/2/2020,PH,Butuan,no2,24,7.4,134.9,12.4,10234.2
1/22/2020,PH,Butuan,no2,13,3.2,10.1,7.4,56.73
1/4/2020,PH,Butuan,no2,24,2.3,10.6,4.6,44.3
1/8/2020,PH,Butuan,no2,24,3.2,10.6,5.5,40.07
1/13/2020,PH,Butuan,no2,10,4.2,14.2,8.3,96.32
5/16/2020,PH,Butuan,no2,24,3.2,93.3,7.8,3249.7
4/18/2020,PH,Butuan,no2,23,4.2,137.1,11.5,11514.9
4/22/2020,PH,Butuan,no2,24,6.4,140,14.7,17124.7
5/11/2020,PH,Butuan,no2,24,4.6,28.4,10.1,622.02
5/22/2020,PH,Butuan,no2,3,6.9,7.8,7.4,2.03
1/20/2020,PH,Butuan,no2,24,3.2,9.2,4.2,33.65
2/10/2020,PH,Butuan,no2,22,4.2,16,6,100.69
4/28/2020,PH,Butuan,no2,24,0.5,156.7,12.8,23068.1
5/20/2020,PH,Butuan,no2,10,2.8,8.3,5.1,44.12
1/6/2020,PH,Butuan,no2,24,3.2,8.3,5.1,15.05
4/21/2020,PH,Butuan,no2,19,1,77.2,7.4,2719.95
5/8/2020,PH,Butuan,no2,24,6.9,184.3,14.7,15631.9
1/11/2020,PH,Butuan,no2,23,3.7,6.9,4.6,11.3
1/12/2020,PH,Butuan,no2,24,3.7,9.2,5.5,20.52
4/24/2020,PH,Butuan,no2,24,4.6,118.5,12.8,9312.62
1/3/2020,PH,Butuan,no2,22,3.2,10.6,5.5,35.6
4/16/2020,PH,Butuan,no2,23,1.9,125.1,11.5,8313.84
1/7/2020,PH,Butuan,no2,23,3.2,9.2,5.5,21.71
2/9/2020,PH,Butuan,no2,9,4.2,11.9,6,79.7
4/25/2020,PH,Butuan,no2,24,4.6,117.6,12.4,11633.5
5/9/2020,PH,Butuan,no2,23,5.5,208,15.1,20166.3
5/18/2020,PH,Butuan,no2,23,6.4,135.1,12.8,21350.6
5/14/2020,PH,Butuan,no2,24,1,152.6,14.2,15379.8
1/16/2020,PH,Butuan,no2,24,3.7,11,4.6,43.99
1/17/2020,PH,Butuan,no2,23,1,6.4,3.7,17.23
4/15/2020,PH,Butuan,no2,24,3.7,87.9,12.4,3182.1
4/29/2020,PH,Butuan,no2,24,1,107,11.9,5900.83
5/10/2020,PH,Butuan,no2,24,1,50.9,12.8,2160.26
1/9/2020,PH,Butuan,precipitation,8,0.2,0.9,0.4,0.76
3/18/2020,PH,Butuan,precipitation,3,0.1,99.8,0.3,33067.3
2/2/2020,PH,Butuan,precipitation,2,99,99.6,99,1.8
2/6/2020,PH,Butuan,precipitation,6,0.2,99.3,0.6,16250.3
3/6/2020,PH,Butuan,precipitation,4,0.2,99,0.8,23741.7
4/23/2020,PH,Butuan,precipitation,2,0.1,0.1,0.1,0
5/22/2020,PH,Butuan,precipitation,3,0.1,1.1,0.6,2.5
1/23/2020,PH,Butuan,precipitation,8,1.1,99.1,1.3,27356.1
1/25/2020,PH,Butuan,precipitation,3,99.1,99.1,99.1,0
1/20/2020,PH,Butuan,precipitation,4,1.8,99.2,1.8,31622.5
2/10/2020,PH,Butuan,precipitation,2,0.4,0.9,0.4,1.25
3/27/2020,PH,Butuan,precipitation,4,0.6,1.7,0.6,4.03
1/3/2020,PH,Butuan,precipitation,2,99,99,99,0
1/16/2020,PH,Butuan,precipitation,8,0.2,0.8,0.5,0.54
1/10/2020,PH,Butuan,precipitation,2,1,1,1,0
3/3/2020,PH,Butuan,precipitation,2,99.1,99.8,99.1,2.45
4/19/2020,PH,Butuan,precipitation,2,99.2,99.2,99.2,0
4/26/2020,PH,Butuan,precipitation,4,0.3,0.5,0.3,0.13
4/18/2020,PH,Butuan,precipitation,2,0.1,0.1,0.1,0
5/4/2020,PH,Butuan,precipitation,4,1,99.4,1,32275.2
5/15/2020,PH,Butuan,precipitation,2,0.2,0.2,0.2,0
1/24/2020,PH,Butuan,precipitation,8,99,99.2,99.1,0.06
3/26/2020,PH,Butuan,precipitation,4,0.5,99.4,0.5,32604
1/17/2020,PH,Butuan,precipitation,2,0.7,0.7,0.7,0
2/7/2020,PH,Butuan,precipitation,6,0.2,1.5,0.4,3.92
4/20/2020,PH,Butuan,precipitation,6,1.3,99.6,99.2,25663.3
4/28/2020,PH,Butuan,precipitation,4,0.2,99.2,0.2,32670
5/13/2020,PH,Butuan,precipitation,2,0.9,0.9,0.9,0
1/2/2020,PH,Butuan,precipitation,2,99,99,99,0
1/12/2020,PH,Butuan,precipitation,6,0.2,99.2,99,26083.3
4/25/2020,PH,Butuan,precipitation,4,0.1,1,0.1,2.7
1/15/2020,PH,Butuan,precipitation,2,0.1,0.1,0.1,0
4/3/2020,PH,Butuan,precipitation,2,1.9,99.8,1.9,47922
2/11/2020,PH,Butuan,precipitation,2,1.3,99.3,1.3,48020
2/29/2020,PH,Butuan,precipitation,3,0.3,99.2,2,32053.2
3/28/2020,PH,Butuan,precipitation,2,1.7,1.7,1.7,0
4/29/2020,PH,Butuan,precipitation,4,1.5,99.2,1.5,31817.6
5/2/2020,PH,Butuan,precipitation,6,99.1,99.3,99.2,0.08
5/6/2020,PH,Butuan,precipitation,2,99.3,99.3,99.3,0
1/6/2020,PH,Butuan,precipitation,4,99,99.8,99,2.13
1/7/2020,PH,Butuan,precipitation,2,99,99,99,0
5/21/2020,PH,Butuan,precipitation,2,0.2,0.2,0.2,0
3/17/2020,PH,Butuan,precipitation,2,99.1,99.2,99.1,0.05
4/27/2020,PH,Butuan,precipitation,4,0.1,0.8,0.1,1.63
5/19/2020,PH,Butuan,precipitation,2,0.1,0.1,0.1,0
3/5/2020,PH,Butuan,precipitation,3,0.2,99,0.5,32439.6
3/7/2020,PH,Butuan,precipitation,3,0.2,99.2,99,32604.1
5/7/2020,PH,Butuan,precipitation,2,99.3,99.3,99.3,0
5/14/2020,PH,Butuan,precipitation,4,0.2,99.1,0.2,32604
2/25/2020,PH,Butuan,precipitation,2,0.2,0.3,0.2,0.05
5/1/2020,PH,Butuan,precipitation,2,99.5,99.5,99.5,0
4/17/2020,PH,Butuan,precipitation,4,0.1,99.2,0.1,32736
1/8/2020,PH,Butuan,precipitation,2,99.1,99.1,99.1,0
2/8/2020,PH,Butuan,precipitation,4,0.2,0.8,0.2,1.2
1/5/2020,PH,Butuan,precipitation,4,0.1,99.8,0.1,33133.6
1/13/2020,PH,Butuan,precipitation,2,99.4,99.4,99.4,0
4/21/2020,PH,Butuan,precipitation,4,1.3,99.2,1.3,31948
4/24/2020,PH,Butuan,precipitation,4,0.1,0.9,0.1,2.13
4/30/2020,PH,Butuan,precipitation,4,0.2,1.8,0.2,8.53
5/20/2020,PH,Butuan,precipitation,4,0.1,99,0.1,32604
1/22/2020,PH,Butuan,precipitation,2,99.2,99.2,99.2,0
2/28/2020,PH,Butuan,precipitation,4,0.1,99.1,0.1,24213.6
1/21/2020,PH,Butuan,precipitation,2,2,2,2,0
3/2/2020,PH,Butuan,precipitation,2,99,99.8,99,3.2
3/22/2020,PH,Butuan,precipitation,2,0.2,99.8,0.2,49600.8
5/3/2020,PH,Butuan,precipitation,6,0.2,99.7,0.8,26242.4
1/4/2020,PH,Butuan,precipitation,2,0.1,0.1,0.1,0
1/11/2020,PH,Butuan,precipitation,2,0.2,0.2,0.2,0
3/17/2020,PH,Butuan,dew,8,21.2,25.9,23.4,24.43
4/16/2020,PH,Butuan,dew,16,23.8,26,24.6,5.3
4/18/2020,PH,Butuan,dew,14,23.2,24.9,24.3,4.73
4/24/2020,PH,Butuan,dew,16,23.4,25.1,24.4,2.92
4/27/2020,PH,Butuan,dew,14,23.2,26.2,24.4,11.78
5/18/2020,PH,Butuan,dew,14,24.5,29.8,26.2,40.54
5/21/2020,PH,Butuan,dew,16,24.6,27.1,25,6.87
1/15/2020,PH,Butuan,dew,16,21.9,25.6,24.4,19.3
3/27/2020,PH,Butuan,dew,16,22.4,24.7,23.8,5.27
1/11/2020,PH,Butuan,dew,16,23.3,24,23.6,0.65
3/19/2020,PH,Butuan,dew,7,21.7,22.8,22.3,1.9
3/24/2020,PH,Butuan,dew,11,23.2,24.6,23.7,3.05
5/9/2020,PH,Butuan,dew,16,24.6,26.2,25.3,2.1
2/9/2020,PH,Butuan,dew,13,21.6,24.3,22.7,7.33
2/11/2020,PH,Butuan,dew,6,22,23.1,22.7,1.95
3/21/2020,PH,Butuan,dew,8,22.3,24.8,23.4,8.03
4/7/2020,PH,Butuan,dew,8,22.5,30.9,25,75.69
4/20/2020,PH,Butuan,dew,16,23.6,26.7,24.9,10.88
5/14/2020,PH,Butuan,dew,16,23.6,26.7,25.1,10.87
3/9/2020,PH,Butuan,dew,8,21.5,24,22.8,6.31
4/29/2020,PH,Butuan,dew,12,23.6,26.1,25.1,6.95
3/7/2020,PH,Butuan,dew,8,24,25.8,24.8,2.91
4/3/2020,PH,Butuan,dew,8,22.1,26,23,17.93
4/28/2020,PH,Butuan,dew,12,23.6,26.4,25.5,9.48
1/4/2020,PH,Butuan,dew,16,21.4,24.5,22.4,9.59
2/29/2020,PH,Butuan,dew,8,22.5,24.5,24,5.76
3/15/2020,PH,Butuan,dew,8,22,24.1,22.7,5.24
1/5/2020,PH,Butuan,dew,16,21,24.4,22.5,13.23
1/19/2020,PH,Butuan,dew,16,20.7,24.4,22.4,14.64
1/20/2020,PH,Butuan,dew,16,22.8,25.5,23,9.12
1/31/2020,PH,Butuan,dew,7,22,23.4,23,2.6
3/12/2020,PH,Butuan,dew,8,19.4,22.2,21.4,8.56
4/19/2020,PH,Butuan,dew,16,21.9,24.9,23.7,10.21
4/21/2020,PH,Butuan,dew,16,24.5,29.2,26.1,31.03
5/20/2020,PH,Butuan,dew,14,25.5,28.2,27,10.79
1/23/2020,PH,Butuan,dew,16,22.8,24.5,23.6,2.7
3/20/2020,PH,Butuan,dew,7,21.9,24.9,22.9,10.93
1/12/2020,PH,Butuan,dew,16,23.1,24.4,23.6,1.7
1/16/2020,PH,Butuan,dew,16,23.5,25.6,24.7,4.67
1/6/2020,PH,Butuan,dew,16,21.6,25.4,22.8,12.95
1/14/2020,PH,Butuan,dew,16,22.2,24.6,23.7,5.11
3/18/2020,PH,Butuan,dew,8,22.4,24.1,22.8,3.53
3/26/2020,PH,Butuan,dew,14,21.7,24.4,23.8,7.86
4/14/2020,PH,Butuan,dew,16,21.7,28.5,23.6,44.69
5/7/2020,PH,Butuan,dew,14,24.1,26.8,25.1,9.07
5/15/2020,PH,Butuan,dew,16,23,25.8,23.8,9.79
5/25/2020,PH,Butuan,dew,8,24.2,30.4,26.2,40.57
1/17/2020,PH,Butuan,dew,16,23.1,25,23.7,4.26
2/28/2020,PH,Butuan,dew,8,22.2,25.2,24.2,9.65
5/19/2020,PH,Butuan,dew,16,24.8,29.1,26.3,25.25
5/26/2020,PH,Butuan,dew,8,24.1,30.3,27,46.96
2/6/2020,PH,Butuan,dew,10,22.7,25,24.8,5.93
3/23/2020,PH,Butuan,dew,8,22.8,25.7,23.8,8.73
3/25/2020,PH,Butuan,dew,14,20.3,24.2,22.6,16.33
3/28/2020,PH,Butuan,dew,16,22.7,28.8,23.7,32.26
1/10/2020,PH,Butuan,dew,14,21.8,25.2,24.1,9.91
1/22/2020,PH,Butuan,dew,14,20,23.9,22,21.43
2/5/2020,PH,Butuan,dew,8,21.1,23.9,23.2,10.79
2/10/2020,PH,Butuan,dew,8,21.8,24.5,23.8,9.84
4/15/2020,PH,Butuan,dew,16,23.1,27.4,24.4,20.37
5/3/2020,PH,Butuan,dew,14,23.8,24.9,24.5,1.51
1/9/2020,PH,Butuan,dew,16,23.5,24.6,24,1.87
2/4/2020,PH,Butuan,dew,8,18.8,23.3,21.7,30.61
4/23/2020,PH,Butuan,dew,16,23.2,24.6,23.9,2.91
4/25/2020,PH,Butuan,dew,16,22.7,24.3,23.5,2.34
5/16/2020,PH,Butuan,dew,16,23.7,25.8,24.5,3.52
1/8/2020,PH,Butuan,dew,16,22,24.3,22.2,9.47
2/25/2020,PH,Butuan,dew,2,22.1,22.6,22.1,1.25
3/10/2020,PH,Butuan,dew,7,21.6,25.4,23.4,14.67
3/13/2020,PH,Butuan,dew,8,22,24.3,23.5,8.83
1/25/2020,PH,Butuan,dew,11,23.2,25,24.3,3.51
3/22/2020,PH,Butuan,dew,7,22.8,24.3,23.7,2.36
4/8/2020,PH,Butuan,dew,8,22.8,29,24.8,38.43
5/13/2020,PH,Butuan,dew,14,25.9,29.1,26.6,19.37
1/13/2020,PH,Butuan,dew,16,22.5,24.5,23.6,3.85
4/22/2020,PH,Butuan,dew,16,23.1,24.9,23.6,3.22
2/7/2020,PH,Butuan,dew,14,24.1,25.5,24.6,3.04
4/13/2020,PH,Butuan,dew,16,21,27.2,23.2,38.31
5/22/2020,PH,Butuan,dew,8,25,27.8,25.7,7.65
4/6/2020,PH,Butuan,dew,8,21.5,26.7,23.9,28
5/6/2020,PH,Butuan,dew,16,24.5,29.4,26.4,25.88
5/12/2020,PH,Butuan,dew,16,24.3,28.4,26.2,21.78
5/17/2020,PH,Butuan,dew,16,23.8,25.5,24.6,3.35
3/5/2020,PH,Butuan,dew,8,24.3,24.8,24.6,0.4
4/2/2020,PH,Butuan,dew,7,21.9,24.7,23.5,9.5
4/10/2020,PH,Butuan,dew,16,21.3,24,22.4,10.53
1/24/2020,PH,Butuan,dew,16,23.2,27.1,23.8,14.81
3/30/2020,PH,Butuan,dew,8,22,25,22.6,10.34
4/11/2020,PH,Butuan,dew,14,19.4,23.8,22.2,16.45
1/29/2020,PH,Butuan,dew,8,22.1,25.6,24.2,10.14
4/30/2020,PH,Butuan,dew,16,23.8,25.7,24.4,3.32
5/2/2020,PH,Butuan,dew,16,22.6,24.2,23.9,2.96
5/11/2020,PH,Butuan,dew,16,25.1,28.6,25.8,15.68
1/28/2020,PH,Butuan,dew,8,23.9,28.1,24.9,18.11
1/27/2020,PH,Butuan,dew,8,23.3,26.3,24.6,9.22
2/2/2020,PH,Butuan,dew,8,22.2,23.6,22.7,2.68
3/2/2020,PH,Butuan,dew,7,21.8,25.3,24.7,13.65
4/17/2020,PH,Butuan,dew,16,23.2,26.1,24.7,10.75
2/1/2020,PH,Butuan,dew,8,22,24.1,23,5.56
3/11/2020,PH,Butuan,dew,8,21,24.4,22.3,19.41
3/16/2020,PH,Butuan,dew,8,21,23.2,22,8.14
3/31/2020,PH,Butuan,dew,7,22.5,29,23.9,83.59
4/5/2020,PH,Butuan,dew,8,22.1,25.6,22.6,17.54
4/9/2020,PH,Butuan,dew,8,22.4,25.3,23.7,10.8
1/18/2020,PH,Butuan,dew,16,21,23,21.9,5.09
2/3/2020,PH,Butuan,dew,8,20.8,22.6,21.3,3.77
3/8/2020,PH,Butuan,dew,8,23.6,25.2,24.7,2.57
4/4/2020,PH,Butuan,dew,8,22.6,24.6,23.4,5.17
5/5/2020,PH,Butuan,dew,16,24.6,27.8,25.7,10.21
5/24/2020,PH,Butuan,dew,9,23,25.8,24.2,7.94
3/6/2020,PH,Butuan,dew,8,24.4,25.4,24.8,1.16
3/14/2020,PH,Butuan,dew,8,20.9,24.6,22.8,16.16
3/29/2020,PH,Butuan,dew,9,21.4,24.3,23.2,8.29
5/4/2020,PH,Butuan,dew,16,24.1,27.5,25.7,13.12
5/10/2020,PH,Butuan,dew,16,25.6,26.2,25.8,0.38
5/23/2020,PH,Butuan,dew,8,23.1,26,25,11.22
1/3/2020,PH,Butuan,dew,8,22.2,23.4,22.5,2.31
2/26/2020,PH,Butuan,dew,8,22.2,25.3,22.6,16.68
4/1/2020,PH,Butuan,dew,8,20.4,23.9,22.5,17.88
4/12/2020,PH,Butuan,dew,16,20.4,23.8,21.6,10.47
5/1/2020,PH,Butuan,dew,16,23.2,26.6,24.2,12.31
1/7/2020,PH,Butuan,dew,16,21.4,24.7,22.6,13.76
1/21/2020,PH,Butuan,dew,16,21.1,25,22,19.57
1/26/2020,PH,Butuan,dew,7,23.3,25,23.8,4.61
2/8/2020,PH,Butuan,dew,16,22.2,24.3,23.6,6.08
3/1/2020,PH,Butuan,dew,8,21.1,24,22.5,11.86
1/30/2020,PH,Butuan,dew,7,22.7,24.6,23.7,4.58
2/27/2020,PH,Butuan,dew,8,22.5,24.5,24,7.84
4/26/2020,PH,Butuan,dew,16,21.8,25.7,23.6,15.32
5/8/2020,PH,Butuan,dew,16,21.4,26.6,25.4,27.38
5/27/2020,PH,Butuan,dew,8,23.8,29.7,24.8,40.36
2/1/2020,PH,Butuan,temperature,8,23.4,29.4,25.7,55.54
2/7/2020,PH,Butuan,temperature,14,24.6,31.9,27.4,49.16
2/26/2020,PH,Butuan,temperature,8,24.4,31.7,26.4,91.51
4/8/2020,PH,Butuan,temperature,8,24,33,27.7,98.43
5/15/2020,PH,Butuan,temperature,16,25.6,35.7,29.2,113.01
5/21/2020,PH,Butuan,temperature,16,26,34.3,29,76.36
5/27/2020,PH,Butuan,temperature,8,26.8,34.1,29.1,64.76
1/6/2020,PH,Butuan,temperature,16,23.6,30.9,25.7,89.76
1/26/2020,PH,Butuan,temperature,7,25.8,32.8,27.8,66.08
3/18/2020,PH,Butuan,temperature,8,24,31.5,24.7,66.3
3/20/2020,PH,Butuan,temperature,7,23.3,32.2,26.2,102.85
1/4/2020,PH,Butuan,temperature,16,22.7,31.4,25.4,98.26
2/10/2020,PH,Butuan,temperature,8,23.2,27.3,25.1,17.65
4/14/2020,PH,Butuan,temperature,16,24.2,33.5,27.5,117.97
5/10/2020,PH,Butuan,temperature,16,27.1,33.7,29.7,42.7
2/28/2020,PH,Butuan,temperature,8,23,29,25.7,31.69
4/16/2020,PH,Butuan,temperature,16,25.4,34.8,29.6,103.05
5/2/2020,PH,Butuan,temperature,16,25.1,30.3,25.6,36.37
3/26/2020,PH,Butuan,temperature,14,25.1,31,26.4,40.75
3/30/2020,PH,Butuan,temperature,8,23.8,31.9,25.6,126.57
4/5/2020,PH,Butuan,temperature,8,24.1,32.8,27.4,110.84
4/11/2020,PH,Butuan,temperature,14,22.9,34,26.3,148.21
4/27/2020,PH,Butuan,temperature,14,24,31.7,26.7,92.61
5/25/2020,PH,Butuan,temperature,8,25.7,34.6,29.3,116.2
3/14/2020,PH,Butuan,temperature,8,22,31.6,25.8,135.65
3/31/2020,PH,Butuan,temperature,7,24.4,32.6,28.3,107.35
4/2/2020,PH,Butuan,temperature,7,24.2,32.6,28.7,120.33
4/4/2020,PH,Butuan,temperature,8,23.6,33,26.4,140.15
5/7/2020,PH,Butuan,temperature,14,26.4,34.2,30,79.44
5/19/2020,PH,Butuan,temperature,16,26.4,33.9,28.3,67.87
5/26/2020,PH,Butuan,temperature,8,25.2,34.3,28.9,109.24
1/9/2020,PH,Butuan,temperature,16,24.6,27.8,25.8,12.07
4/23/2020,PH,Butuan,temperature,16,25,31.6,26.3,57.92
4/28/2020,PH,Butuan,temperature,12,25.8,31.9,27.1,57.92
5/1/2020,PH,Butuan,temperature,16,24.4,32.2,26.8,79.16
3/19/2020,PH,Butuan,temperature,7,23.1,33.5,27,180.83
1/20/2020,PH,Butuan,temperature,16,24.2,29.7,25.6,31.08
2/4/2020,PH,Butuan,temperature,8,20.4,29.2,25,128.61
3/10/2020,PH,Butuan,temperature,7,23,32.1,27.4,133.99
3/15/2020,PH,Butuan,temperature,8,23.4,30.8,26,78.57
4/15/2020,PH,Butuan,temperature,16,24.7,34.1,28,124.21
5/3/2020,PH,Butuan,temperature,14,25.2,27.4,25.6,6.61
1/11/2020,PH,Butuan,temperature,16,25.2,31.4,25.6,65.71
2/2/2020,PH,Butuan,temperature,8,24.2,29.8,25,53.51
3/29/2020,PH,Butuan,temperature,9,22.9,33,27,135.19
4/13/2020,PH,Butuan,temperature,16,22.4,33.2,27,160.85
2/8/2020,PH,Butuan,temperature,16,25,31.8,27.2,78.96
3/16/2020,PH,Butuan,temperature,8,22.4,31.6,25.8,126.64
5/6/2020,PH,Butuan,temperature,16,27.7,36,29.2,84.85
2/6/2020,PH,Butuan,temperature,10,24.4,27,25.6,7.83
5/17/2020,PH,Butuan,temperature,16,26.6,32.8,29.1,49.35
5/22/2020,PH,Butuan,temperature,8,26.4,32.7,27.1,74.06
5/24/2020,PH,Butuan,temperature,9,24.6,33.7,28,123.64
1/29/2020,PH,Butuan,temperature,8,23.9,32.4,26.3,100.01
1/30/2020,PH,Butuan,temperature,7,23.9,31.4,26.5,85.59
4/21/2020,PH,Butuan,temperature,16,25.3,35.2,28.8,131.11
4/30/2020,PH,Butuan,temperature,16,25,29.6,25.7,30.37
5/16/2020,PH,Butuan,temperature,16,26.9,33.8,29.3,65.01
1/22/2020,PH,Butuan,temperature,14,21.3,29.6,26.6,77.38
3/27/2020,PH,Butuan,temperature,16,23.6,32.8,26,105.36
5/5/2020,PH,Butuan,temperature,16,26.5,34.7,29,78.55
5/9/2020,PH,Butuan,temperature,16,26.2,33.6,29.2,56.04
3/2/2020,PH,Butuan,temperature,7,25.6,29.7,27,26.4
1/24/2020,PH,Butuan,temperature,16,24.7,31,27.2,51.97
4/1/2020,PH,Butuan,temperature,8,22.4,32.4,26.6,120.02
4/6/2020,PH,Butuan,temperature,8,23.3,33.6,27.5,132.43
